familyKey
3567.0
9272891.0
3567.0
5752.0
3567.0
9272891.0
3267579.0
3567.0
9272891.0
5752.0
5752.0
3567.0
3567.0
3567.0
7077.0
7077.0
9272891.0
7077.0
""
3567.0
7077.0
3567.0
9272891.0
9272891.0
5752.0
9272891.0
3567.0
3567.0
7077.0
3567.0
""
6972.0
3567.0
3567.0
3567.0
7077.0
3567.0
3567.0
3267579.0
6972.0
9272891.0
6972.0
3567.0
3567.0
6972.0
3567.0
9272891.0
7077.0
6972.0
3567.0
""
5752.0
3567.0
3567.0
3579.0
3567.0
9272891.0
3567.0
3567.0
3567.0
3567.0
6972.0
3567.0
3267579.0
""
3567.0
3567.0
5752.0
9272891.0
9272891.0
""
5752.0
5752.0
9272891.0
""
3567.0
9272891.0
9272891.0
3567.0
9272891.0
9272891.0
3567.0
3567.0
3567.0
9272891.0
9272891.0
""
""
6964.0
""
2487.0
6964.0
6964.0
6964.0
6964.0
6964.0
""
""
""
6964.0
6964.0
""
""
""
""
""
""
6960.0
6964.0
""
""
6964.0
""
""
""
""
6964.0
""
6964.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
6964.0
6964.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
6964.0
""
""
""
""
""
""
""
""
6964.0
""
6964.0
""
""
""
""
""
""
""
""
6964.0
6964.0
""
""
""
""
""
""
""
""
""
6964.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
3267579.0
""
9272891.0
9272891.0
3267579.0
3267579.0
9272891.0
9272891.0
""
3267579.0
3267579.0
9272891.0
9272891.0
""
3267579.0
""
9272891.0
3267579.0
3267579.0
""
""
""
9272891.0
9272891.0
3550.0
9272891.0
""
3267579.0
9272891.0
3267579.0
""
3567.0
""
""
""
3567.0
3567.0
3267579.0
3567.0
3567.0
3567.0
""
""
3567.0
3567.0
3567.0
3267579.0
3567.0
""
3567.0
""
3567.0
""
3567.0
3567.0
""
3567.0
3567.0
3567.0
3567.0
""
3567.0
3567.0
3567.0
""
""
3567.0
3567.0
3567.0
3567.0
""
3567.0
""
3567.0
9272891.0
3567.0
3567.0
3567.0
3567.0
3567.0
9272891.0
""
3567.0
""
3567.0
3567.0
""
""
3567.0
3567.0
3567.0
""
3567.0
3567.0
""
3567.0
3567.0
""
3567.0
""
""
3567.0
3567.0
3567.0
""
9272891.0
3567.0
9272891.0
""
3567.0
3567.0
3567.0
""
9272891.0
9272891.0
9272891.0
9272891.0
3567.0
9272891.0
9272891.0
9272891.0
3567.0
3567.0
3567.0
9272891.0
9272891.0
""
9272891.0
9272891.0
9272891.0
""
9272891.0
""
3567.0
""
""
3567.0
3567.0
9272891.0
3567.0
9272891.0
""
3567.0
3567.0
3567.0
3567.0
""
""
""
9272891.0
""
3567.0
9272891.0
""
3567.0
9272891.0
3593.0
9272891.0
3567.0
5752.0
""
3567.0
5752.0
10732132.0
""
""
""
1980.0
3595.0
9272891.0
""
3567.0
""
3567.0
3567.0
3567.0
2487.0
3567.0
9272891.0
3567.0
3567.0
""
6973.0
3567.0
5752.0
""
6972.0
6972.0
""
7085.0
7078.0
3580.0
9272891.0
6972.0
6973.0
9272891.0
9272891.0
9272891.0
3588.0
""
6969.0
9272891.0
2049.0
6973.0
6972.0
6972.0
6972.0
""
""
9272891.0
7086.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
9272891.0
""
""
9272891.0
9272891.0
9272891.0
""
""
""
""
9272891.0
""
9272891.0
9272891.0
""
9272891.0
""
""
""
""
9272891.0
""
9272891.0
""
""
""
9272891.0
""
""
""
""
""
""
9272891.0
""
""
""
""
""
""
9272891.0
""
9272891.0
""
""
""
""
9272891.0
""
""
""
9272891.0
""
9272891.0
""
""
""
""
""
9272891.0
9272891.0
9272891.0
9272891.0
9272891.0
9272891.0
9272891.0
""
""
""
""
""
9272891.0
9272891.0
9272891.0
9272891.0
9272891.0
9272891.0
9272891.0
9272891.0
9272891.0
9272891.0
9272891.0
9272891.0
9272891.0
9272891.0
9272891.0
9272891.0
9272891.0
9272891.0
9272891.0
9272891.0
9272891.0
9272891.0
9272891.0
9272891.0
9272891.0
9272891.0
9272891.0
9272891.0
9272891.0
9272891.0
9272891.0
9272891.0
9272891.0
9272891.0
9272891.0
9272891.0
9272891.0
9272891.0
9272891.0
9272891.0
9272891.0
9272891.0
9272891.0
9272891.0
9272891.0
9272891.0
9272891.0
9272891.0
9272891.0
9272891.0
9272891.0
