acceptedTaxonKey
""
2308741.0
""
2308798.0
10943108.0
4813777.0
4813693.0
10944581.0
2320536.0
2308741.0
2308798.0
2318045.0
""
2308798.0
2318044.0
2325694.0
""
""
""
7236645.0
2320997.0
2308741.0
""
2308798.0
""
4813886.0
2308798.0
2308798.0
2325230.0
2308798.0
10944581.0
2308798.0
2308798.0
""
8132035.0
2308798.0
2318015.0
""
2315382.0
2315382.0
""
5199278.0
2314458.0
2312506.0
10943108.0
2316376.0
8132035.0
2308741.0
2308741.0
10943108.0
10708099.0
""
2309126.0
10943108.0
2322157.0
2312057.0
2315785.0
6453799.0
6453799.0
""
""
10943108.0
2328495.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
10943108.0
""
""
10943108.0
10943108.0
10943108.0
""
""
""
""
10943108.0
""
10943108.0
10943108.0
""
10943108.0
""
""
""
""
10943108.0
""
10943108.0
""
""
""
10943108.0
""
""
""
""
""
""
10943108.0
""
""
""
""
""
""
10943108.0
""
10943108.0
""
""
""
""
2308741.0
""
""
""
2308741.0
""
2308741.0
""
""
""
""
""
2308741.0
2308741.0
2308741.0
2308741.0
10943108.0
2308741.0
2308741.0
""
""
""
""
""
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
