gbifID;accessRights;license;rightsHolder;institutionCode;collectionCode;basisOfRecord;occurrenceID;catalogNumber;recordedBy;occurrenceStatus;preparations;eventDate;year;month;day;eventRemarks;higherGeography;continent;countryCode;stateProvince;county;locality;decimalLatitude;decimalLongitude;typeStatus;scientificName;kingdom;phylum;class;order;family;genus;genericName;specificEpithet;infraspecificEpithet;taxonRank;taxonomicStatus;datasetKey;publishingCountry;lastInterpreted;issue;hasCoordinate;hasGeospatialIssues;taxonKey;acceptedTaxonKey;kingdomKey;phylumKey;classKey;orderKey;familyKey;genusKey;speciesKey;species;acceptedScientificName;verbatimScientificName;protocol;lastParsed;lastCrawled;repatriated;level0Gid;level0Name;level1Gid;level1Name;level2Gid;level2Name;iucnRedListCategory
2365686070;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 000630;MPEG.ANL 000630;"Braga, Cesar; Ferreira, Viviane";PRESENT;Líquido - 1;39753;2008;11;NULL;Material doado Laboratório de Oceanografia Biológica/UFPA;Pará, Maracanã;SOUTH_AMERICA;BR;Pará;Maracanã;Ilha de Algodoal;NULL;NULL;NULL;Namalycastis Hartman, 1959;Animalia;Annelida;Polychaeta;Phyllodocida;Nereididae;Namalycastis;Namalycastis;NULL;NULL;GENUS;ACCEPTED;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";FALSO;FALSO;2315332;2315332;1;42;256;1079;6972;2315332;NULL;NULL;Namalycastis Hartman, 1959;Namalycastis;EML;45176,26326;44933,35076;FALSO;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2365686066;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001066;MPEG.ANL 001066;"Beckman, Ruana; Pena, José; Souza, Raíssa";PRESENT;Etanol - 1;42977;2017;8;30;NULL;Pará, Belém;NULL;BR;Pará;Belém;Mocambo;1440694;-4841125;NULL;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;NULL;NULL;GENUS;DOUBTFUL;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;VERDADEIRO;2308740;2308740;1;42;255;472;3567;2308740;NULL;NULL;Pontoscolex;Pontoscolex Corethrurus;EML;45176,26326;44933,35076;FALSO;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2365686065;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 000597;MPEG.ANL 000597;"Braga, Cesar; Ferreira, Viviane";PRESENT;Líquido - 20;39904;2009;4;NULL;"Material doado Laboratório de Oceanografia Biológica/UFPA; Projeto RECOS – Instituto do Milênio";Pará, Bragança;SOUTH_AMERICA;BR;Pará;Bragança;Praia de Ajuruteua;NULL;NULL;NULL;Notomastus M.Sars, 1851;Animalia;Annelida;Polychaeta;NULL;Capitellidae;Notomastus;Notomastus;NULL;NULL;GENUS;ACCEPTED;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";FALSO;FALSO;2318072;2318072;1;42;256;NULL;5752;2318072;NULL;NULL;Notomastus M.Sars, 1851;Notomastus;EML;45176,26326;44933,35076;FALSO;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2365686061;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001136;MPEG.ANL 001136;Muniz, Mairink;PRESENT;EtOH - 1;42618;2016;9;5;Amazôna Azul;Pará;NULL;BR;Pará;NULL;Plataforma Continental do Amazonas;37817;-49840417;NULL;Aphrodita Linnaeus, 1758;Animalia;Annelida;Polychaeta;Phyllodocida;Aphroditidae;Aphrodita;Aphrodita;NULL;NULL;GENUS;ACCEPTED;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;FALSO;2311081;2311081;1;42;256;1079;3579;2311081;NULL;NULL;Aphrodita Linnaeus, 1758;Aphrodita;EML;45176,26326;44933,35076;FALSO;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2365686058;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001120;MPEG.ANL 001120;"Beckman, Ruana; Pena, José; Souza, Raíssa";PRESENT;Etanol - 1;42977;2017;8;30;NULL;Pará, Belém;NULL;BR;Pará;Belém;Mocambo;1440694;-4841125;NULL;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;NULL;NULL;GENUS;DOUBTFUL;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;VERDADEIRO;2308740;2308740;1;42;255;472;3567;2308740;NULL;NULL;Pontoscolex;Pontoscolex Corethrurus;EML;45176,26326;44933,35076;FALSO;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2365686056;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001645;MPEG.ANL 001645;"Sousa, Anny; Sousa, Sandriel; Hernández, Luis";PRESENT;Etanol - 2;43508;2019;2;12;NULL;Maranhão, Caxias;SOUTH_AMERICA;BR;Maranhão;Caxias;Inhamum Protection Area;-4861944;-43363333;NULL;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;NULL;SPECIES;ACCEPTED;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;FALSO;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;EML;45176,26326;44933,35076;FALSO;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.52_2;Caxias;NE
2365686052;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001095;MPEG.ANL 001095;"Beckman, Ruana; Pena, José; Souza, Raíssa";PRESENT;Etanol - 1;42977;2017;8;30;NULL;Pará, Belém;NULL;BR;Pará;Belém;Mocambo;1440694;-4841125;NULL;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;NULL;NULL;GENUS;DOUBTFUL;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;VERDADEIRO;2308740;2308740;1;42;255;472;3567;2308740;NULL;NULL;Pontoscolex;Pontoscolex Corethrurus;EML;45176,26326;44933,35076;FALSO;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2365686049;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001106;MPEG.ANL 001106;"Beckman, Ruana; Pena, José; Souza, Raíssa";PRESENT;Etanol - 1;42977;2017;8;30;NULL;Pará, Belém;NULL;BR;Pará;Belém;Mocambo;1440694;-4841125;NULL;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;NULL;NULL;GENUS;DOUBTFUL;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;VERDADEIRO;2308740;2308740;1;42;255;472;3567;2308740;NULL;NULL;Pontoscolex;Pontoscolex Corethrurus;EML;45176,26326;44933,35076;FALSO;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2365686044;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001087;MPEG.ANL 001087;"Beckman, Ruana; Pena, José; Souza, Raíssa";PRESENT;Etanol - 1;42977;2017;8;30;NULL;Pará, Belém;NULL;BR;Pará;Belém;Mocambo;1440694;-4841125;NULL;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;NULL;NULL;GENUS;DOUBTFUL;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;VERDADEIRO;2308740;2308740;1;42;255;472;3567;2308740;NULL;NULL;Pontoscolex;Pontoscolex Corethrurus;EML;45176,26326;44933,35076;FALSO;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2365686040;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001062;MPEG.ANL 001062;"Beckman, Ruana; Pena, José; Souza, Raíssa";PRESENT;Etanol - 1;42977;2017;8;30;NULL;Pará, Belém;NULL;BR;Pará;Belém;Mocambo;1440694;-4841125;NULL;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;NULL;NULL;GENUS;DOUBTFUL;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;VERDADEIRO;2308740;2308740;1;42;255;472;3567;2308740;NULL;NULL;Pontoscolex;Pontoscolex Corethrurus;EML;45176,26326;44933,35076;FALSO;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2365686036;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 000601;MPEG.ANL 000601;"Braga, Cesar; Ferreira, Viviane";PRESENT;Líquido - 4;39753;2008;11;NULL;Material doado Laboratório de Oceanografia Biológica/UFPA;Pará, Marapanim;SOUTH_AMERICA;BR;Pará;Marapanim;Praia de Marudá;NULL;NULL;NULL;Capitella Blainville, 1828;Animalia;Annelida;Polychaeta;NULL;Capitellidae;Capitella;Capitella;NULL;NULL;GENUS;ACCEPTED;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";FALSO;FALSO;2318007;2318007;1;42;256;NULL;5752;2318007;NULL;NULL;Capitella Blainville, 1828;Capitella;EML;45176,26326;44933,35076;FALSO;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2365686034;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 000649;MPEG.ANL 000649;"Silva, Roseanne; Rosa Filho, José";PRESENT;Líquido - 1;38353;2005;1;NULL;"Material doado Laboratório de Oceanografia Biológica/UFPA; Projeto RECOS – Instituto do Milênio";Pará, Curuçá;SOUTH_AMERICA;BR;Pará;Curuçá;Curuça;NULL;NULL;NULL;Nephtys fluviatilis Monro, 1937;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Nephtys;fluviatilis;NULL;SPECIES;ACCEPTED;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";FALSO;FALSO;2317033;2317033;1;42;256;1079;2316797;2316914;2317033;Nephtys fluviatilis;Nephtys fluviatilis Monro, 1937;Nephtys fluviatilis;EML;45176,26326;44933,35076;FALSO;NULL;NULL;NULL;NULL;NULL;NULL;NE
2365686023;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001572;MPEG.ANL 001572;"Hernández, Luis; Rousseau, Guillaume; Sousa, Sandriel";PRESENT;Etanol - 1;42840;2017;4;15;NULL;Maranhão, Rosário;SOUTH_AMERICA;BR;Maranhão;Rosário;Rosário;-2853972;-44153167;NULL;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;NULL;SPECIES;ACCEPTED;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;FALSO;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;EML;45176,26326;44933,35076;FALSO;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.159_2;Rosário;NE
2365686021;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 000609;MPEG.ANL 000609;"Braga, Cesar; Ferreira, Viviane";PRESENT;Líquido - 82;39753;2008;11;NULL;Material doado Laboratório de Oceanografia Biológica/UFPA;Pará, Maracanã;SOUTH_AMERICA;BR;Pará;Maracanã;Ilha de Algodoal;NULL;NULL;NULL;Capitella Blainville, 1828;Animalia;Annelida;Polychaeta;NULL;Capitellidae;Capitella;Capitella;NULL;NULL;GENUS;ACCEPTED;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";FALSO;FALSO;2318007;2318007;1;42;256;NULL;5752;2318007;NULL;NULL;Capitella Blainville, 1828;Capitella;EML;45176,26326;44933,35076;FALSO;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2365686020;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001068;MPEG.ANL 001068;"Beckman, Ruana; Pena, José; Souza, Raíssa";PRESENT;Etanol - 1;42977;2017;8;30;NULL;Pará, Belém;NULL;BR;Pará;Belém;Mocambo;1440694;-4841125;NULL;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;NULL;NULL;GENUS;DOUBTFUL;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;VERDADEIRO;2308740;2308740;1;42;255;472;3567;2308740;NULL;NULL;Pontoscolex;Pontoscolex Corethrurus;EML;45176,26326;44933,35076;FALSO;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2365686019;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001069;MPEG.ANL 001069;"Beckman, Ruana; Pena, José; Souza, Raíssa";PRESENT;Etanol - 3;42977;2017;8;30;NULL;Pará, Belém;NULL;BR;Pará;Belém;Mocambo;1440694;-4841125;NULL;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;NULL;NULL;GENUS;DOUBTFUL;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;VERDADEIRO;2308740;2308740;1;42;255;472;3567;2308740;NULL;NULL;Pontoscolex;Pontoscolex Corethrurus;EML;45176,26326;44933,35076;FALSO;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2365686018;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001132;MPEG.ANL 001132;"Beckman, Ruana; Pena, José; Souza, Raíssa";PRESENT;Etanol - 8;42977;2017;8;30;NULL;Pará, Belém;NULL;BR;Pará;Belém;Mocambo;1440694;-4841125;NULL;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;NULL;NULL;GENUS;DOUBTFUL;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;VERDADEIRO;2308740;2308740;1;42;255;472;3567;2308740;NULL;NULL;Pontoscolex;Pontoscolex Corethrurus;EML;45176,26326;44933,35076;FALSO;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2365686016;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001018;MPEG.ANL 001018;"Beckman, Ruana; Pena, José; Souza, Raíssa";PRESENT;Etanol - 58;42977;2017;8;30;NULL;Pará, Belém;NULL;BR;Pará;Belém;Mocambo;1440694;-4841125;NULL;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;NULL;NULL;GENUS;DOUBTFUL;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;VERDADEIRO;2308740;2308740;1;42;255;472;3567;2308740;NULL;NULL;Pontoscolex;Pontoscolex Corethrurus;EML;45176,26326;44933,35076;FALSO;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2365686010;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001003;MPEG.ANL 001003;"Beckman, Ruana; Pena, José; Souza, Raíssa";PRESENT;Etanol - 6;42977;2017;8;30;NULL;Pará, Belém;NULL;BR;Pará;Belém;Mocambo;1440694;-4841125;NULL;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;NULL;NULL;GENUS;DOUBTFUL;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;VERDADEIRO;2308740;2308740;1;42;255;472;3567;2308740;NULL;NULL;Pontoscolex;Pontoscolex Corethrurus;EML;45176,26326;44933,35076;FALSO;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2365686006;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001638;MPEG.ANL 001638;"Sousa, Anny; Sousa, Sandriel; Hernández, Luis";PRESENT;Etanol - 1;43508;2019;2;12;NULL;Maranhão, Caxias;SOUTH_AMERICA;BR;Maranhão;Caxias;Santa Tereza Village;-4891111;-43425833;NULL;Liodrilus mendesi Righi, 1994;Animalia;Annelida;Clitellata;NULL;NULL;Liodrilus;Liodrilus;mendesi;NULL;SPECIES;ACCEPTED;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;FALSO;9512479;9512479;1;42;255;NULL;NULL;4813824;9512479;Liodrilus mendesi;Liodrilus mendesi Righi, 1994;Liodrilus mendesi;EML;45176,26326;44933,35076;FALSO;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.52_2;Caxias;NE
2365686000;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001044;MPEG.ANL 001044;"Beckman, Ruana; Pena, José; Souza, Raíssa";PRESENT;Etanol - 3;42977;2017;8;30;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;NULL;NULL;GENUS;DOUBTFUL;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";FALSO;FALSO;2308740;2308740;1;42;255;472;3567;2308740;NULL;NULL;Pontoscolex;Pontoscolex;EML;45176,26326;44933,35076;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2365685996;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001585;MPEG.ANL 001585;"Hernández, Luis; Rousseau, Guillaume; Sousa, Sandriel";PRESENT;Etanol - 1;42840;2017;4;15;NULL;Maranhão, Itinga do Maranhão;SOUTH_AMERICA;BR;Maranhão;Itinga do Maranhão;Assentamento Horizonte Azul;-40428;-46906058;NULL;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;NULL;SPECIES;ACCEPTED;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;FALSO;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;EML;45176,26326;44933,35076;FALSO;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.56_2;Centro Novo do Maranhão;NE
2365685995;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001098;MPEG.ANL 001098;"Beckman, Ruana; Pena, José; Souza, Raíssa";PRESENT;Etanol - 7;42977;2017;8;30;NULL;Pará, Belém;NULL;BR;Pará;Belém;Mocambo;1440694;-4841125;NULL;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;NULL;NULL;GENUS;DOUBTFUL;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;VERDADEIRO;2308740;2308740;1;42;255;472;3567;2308740;NULL;NULL;Pontoscolex;Pontoscolex Corethrurus;EML;45176,26326;44933,35076;FALSO;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2365685991;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001029;MPEG.ANL 001029;"Beckman, Ruana; Pena, José; Souza, Raíssa";PRESENT;Etanol - 1;42977;2017;8;30;NULL;Pará, Belém;NULL;BR;Pará;Belém;Mocambo;1440694;-4841125;NULL;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;NULL;NULL;GENUS;DOUBTFUL;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;VERDADEIRO;2308740;2308740;1;42;255;472;3567;2308740;NULL;NULL;Pontoscolex;Pontoscolex Corethrurus;EML;45176,26326;44933,35076;FALSO;NULL;NULL;NULL;NULL;NULL;NULL;NULL
