eventDate
42976.0
43152.0
43111.0
42976.0
42968.0
42979.0
43010.0
42977.0
42989.0
43123.0
43124.0
43166.0
43123.0
43124.0
43126.0
43012.0
42968.0
43125.0
43124.0
42990.0
43123.0
43122.0
43122.0
43059.0
43089.0
42990.0
42992.0
42993.0
43151.0
43123.0
42993.0
43168.0
43088.0
42978.0
43167.0
43124.0
43167.0
43168.0
42981.0
42990.0
43062.0
43167.0
43166.0
43167.0
43167.0
43124.0
42991.0
43166.0
43010.0
43165.0
43151.0
43125.0
43164.0
43167.0
43167.0
43168.0
42992.0
43168.0
""
43166.0
43124.0
43168.0
43166.0
43164.0
43168.0
43164.0
43124.0
43164.0
43167.0
43126.0
43167.0
43164.0
43166.0
43165.0
43123.0
43164.0
43085.0
42991.0
42976.0
42977.0
43085.0
""
42968.0
42782.0
43165.0
30374.0
31350.0
31350.0
31075.0
30815.0
30372.0
31350.0
31349.0
41787.0
30753.0
30746.0
30407.0
30859.0
40330.0
30814.0
40330.0
30775.0
30751.0
30407.0
40330.0
41787.0
41787.0
30848.0
30374.0
30861.0
31349.0
40330.0
30753.0
30848.0
30754.0
40330.0
42085.0
41810.0
42085.0
42085.0
42085.0
42085.0
30754.0
42085.0
42085.0
42085.0
41787.0
42142.0
42085.0
42085.0
42085.0
30428.0
42085.0
42142.0
42085.0
40330.0
42085.0
42085.0
42085.0
42085.0
42085.0
41823.0
42142.0
42085.0
42085.0
42085.0
42085.0
42085.0
42142.0
41865.0
""
42085.0
42085.0
41381.0
41677.0
41677.0
41381.0
41787.0
42085.0
37947.0
42085.0
42085.0
42085.0
42085.0
42085.0
41381.0
41823.0
41865.0
41423.0
41865.0
42085.0
41865.0
41415.0
41865.0
41865.0
41865.0
41870.0
41865.0
41865.0
41490.0
41865.0
42085.0
41279.0
41865.0
41870.0
41381.0
41865.0
41865.0
41865.0
41052.0
41279.0
41865.0
41381.0
41381.0
41865.0
41381.0
41381.0
41677.0
41279.0
41823.0
41823.0
41823.0
41865.0
41823.0
41381.0
41381.0
41865.0
41870.0
41865.0
41052.0
41823.0
41381.0
41052.0
41423.0
41381.0
41279.0
41415.0
""
41490.0
""
""
41870.0
""
41677.0
""
41677.0
""
41870.0
41423.0
41677.0
""
""
""
""
41865.0
""
""
41381.0
""
41870.0
""
40266.0
41415.0
""
40266.0
""
""
40327.0
40265.0
40708.0
""
""
40265.0
40266.0
41677.0
""
""
""
41870.0
""
""
40266.0
""
""
""
""
40663.0
40266.0
""
40045.0
40327.0
40265.0
40266.0
""
40265.0
40266.0
40327.0
40663.0
40327.0
40327.0
40661.0
40666.0
40663.0
40327.0
40327.0
40265.0
40663.0
40047.0
40266.0
40266.0
40327.0
40265.0
40663.0
40663.0
40663.0
40265.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
40663.0
39603.0
40663.0
40663.0
40663.0
39603.0
40663.0
39603.0
40663.0
40663.0
40663.0
40663.0
40663.0
39603.0
39603.0
39603.0
39603.0
40663.0
39603.0
39603.0
40663.0
40663.0
40663.0
40663.0
40663.0
39603.0
39603.0
39603.0
39603.0
39603.0
39603.0
39603.0
39603.0
39603.0
39603.0
39603.0
39603.0
39603.0
39603.0
39603.0
39603.0
39603.0
39603.0
39603.0
39603.0
39603.0
39603.0
39603.0
39603.0
39603.0
39603.0
39603.0
39603.0
39603.0
39603.0
39603.0
39603.0
39603.0
39603.0
39603.0
39603.0
39603.0
39603.0
39603.0
39603.0
39603.0
39603.0
39603.0
39603.0
39603.0
39603.0
39603.0
39603.0
39603.0
39603.0
39603.0
